time Ax Ay Az Gx Gy Gz
1100 -4.62897603 -0.03831786 8.22299706 0.379597 0.031381 0.08166
1120 -4.72896936 0.07619427 8.28063081 0.335004 0.074169 0.07595199999999999
1140 -4.885988220000001 0.23381154 8.34829038 0.270921 0.041438 0.058454999999999986
1160 -4.913985960000001 0.2806641000000001 8.27224326 0.215516 0.013048 0.013239
1180 -5.01891372 0.32557428000000005 8.34619104 0.118585 0.006097 -0.02909
1200 -4.88868597 0.35236539 8.33032827 0.030949 -0.020259 -0.022191
1220 -4.71728565 0.28231218 8.32853304 -0.042646 0.008662999999999999 0.001827
1240 -4.65127416 0.26105391000000006 8.33750919 -0.07978500000000001 0.063083 0.011112
1260 -4.625385570000001 0.39038895 8.25578208 -0.064887 0.058753 0.015494999999999997
1280 -4.8999086100000016 0.57914316 8.450530200000001 -0.038407 0.030903 0.030671
1300 -5.19689655 0.8640059400000001 8.75619018 -0.009698 0.008436 0.029832
1320 -5.101092090000001 1.1054496600000001 8.68448889 0.001048 0.021199000000000003 0.025617
1340 -5.18955867 1.37563668 8.76427362 0.001249 0.054269000000000005 0.013826
1360 -5.102887320000001 1.5370013700000003 8.70259815 -0.008175 0.071437 -0.008694
1380 -4.643946090000002 1.40542965 8.642129310000001 -0.009352 0.033145999999999995 -0.02254
1400 -4.299055920000001 1.08150345 8.67611115 -0.010597 -0.015813999999999998 -0.0321
1420 -4.08934755 0.8422964100000001 8.71996185 -0.012812 -0.03816 -0.03636
1440 -3.96465264 0.8646043500000001 8.67266784 -0.010712 -0.04138 -0.032068
1460 -4.16837691 0.9324110700000001 8.565787890000001 -3.4e-05 -0.025494 -0.018127
1480 -4.521948930000001 1.0523088900000002 8.48884806 -0.003081 0.016033000000000002 -0.010724
1500 -4.92820065 1.1508111 8.42642703 -0.00942 0.037331 -0.003318
1520 -5.107380300000001 1.17745506 8.44109298 -0.003052 0.044705 0.011672
1540 -5.15797047 1.1999003400000001 8.54467677 0.000278 0.0777 0.015926
1560 -5.0210130600000005 1.1075490000000001 8.44498755 0.000331 0.088357 0.014844
1580 -4.8994573500000005 0.9774684000000001 8.343198990000001 0.006765 0.086243 0.005278
1600 -4.798267200000001 0.86056263 8.39768373 0.017487 0.080947 -0.011732
1620 -4.6988820900000015 0.7312275899999999 8.49528342 0.019568 0.054367999999999986 -0.026639
1640 -4.58601804 0.72089766 8.55560511 0.023696 0.026643 -0.02337
1660 -4.6069722 0.7714976400000001 8.61398442 0.028987 0.03083 -0.009451
1680 -4.6071193500000005 0.7517402999999999 8.606656350000002 0.020414 0.038253 0.006503
1700 -4.538262960000001 0.7438040100000001 8.56009809 0.00964 0.026526 0.018193
1720 -4.623286230000001 0.8553240900000001 8.58764457 -0.006372 0.025512 0.019151
1740 -4.69828368 0.9365999400000001 8.55007227 -0.010688 0.018057 0.022335
1760 -4.72177863 1.0159334100000001 8.4653433 -0.009654 0.01378 0.025552
1780 -4.79153754 1.06923114 8.43780663 -0.014916999999999996 0.026594 0.022294
1800 -4.8338971200000005 1.0523088900000002 8.502170040000001 -0.010587 0.037245 0.019106
1820 -4.846767840000001 0.9888480000000001 8.4710331 -0.003076 0.043623 0.015946000000000002
1840 -4.827314610000001 0.9442321200000001 8.463852180000002 -0.003009 0.057476 0.01486
1860 -4.77042642 0.92777094 8.48375667 0.005459 0.048898 0.02134
1880 -4.65995601 0.9017253900000001 8.47222992 0.007573000000000002 0.038264 0.014959
1900 -4.68391203 0.92267955 8.53524936 0.0075590000000000015 0.032946 0.012828999999999998
1920 -4.62388464 0.9324110700000001 8.574616890000001 0.00866 0.029789 0.002159
1940 -4.49395119 0.9156457800000001 8.56877994 0.008664 0.024488 -0.004244
1960 -4.527040320000001 0.88825626 8.57162484 0.009659 0.011689 -0.001016
1980 -4.599938430000001 0.90127413 8.54034075 0.010731 0.016994 0.003258
2000 -4.68315666 0.9232779600000001 8.518935330000001 0.011841 0.0287 0.005386999999999999
2020 -4.77986364 0.91444896 8.538398370000001 0.007573000000000002 0.030837 0.0074909999999999985
2040 -4.73210856 0.8641530900000001 8.49303693 0.003311 0.028734 0.004259000000000001
2060 -4.7364543900000005 0.87118686 8.46040887 0.005478 0.026634 -0.005337
2080 -4.782110129999999 0.8972324100000001 8.473426740000003 0.001187 0.016018 -0.010694
2100 -4.72536909 0.9337550400000001 8.458456680000001 9.6e-05 0.009634 -0.011762
2120 -4.762342980000001 0.9410929200000001 8.46863946 0.008588 -0.007409999999999998 -0.019159
2140 -4.70381652 0.92657412 8.46909072 0.002177 -0.01164 -0.021334
2160 -4.70771109 0.9310671 8.47717416 -0.001043 2.5e-05 -0.005348
2180 -4.74093756 0.9515699999999999 8.512499970000002 0.002225 0.026599 0.006391
2200 -4.74573465 0.9336078900000001 8.51773851 0.003378 0.048953 0.009575
2220 -4.742732790000001 0.94393782 8.49468501 0.007679000000000002 0.055334 0.008529
2240 -4.75681014 0.95711265 8.52192738 0.007717 0.065978 0.010652
2260 -4.75949808 0.94169133 8.509802220000001 0.007765 0.071325 0.005304
2280 -4.7604006000000005 0.9650391300000001 8.51654169 0.002479 0.072448 -0.004348
2300 -4.70561175 0.9648919800000001 8.51204871 -0.000727 0.061844 -0.013971
2320 -4.70381652 1.015335 8.557704450000001 -0.008286 0.042692 -0.012931
2340 -4.6246302 1.01518785 8.59812165 -0.00731 0.02457 -0.010765
2360 -4.57897446 0.9876413700000001 8.55650763 -0.004079999999999999 0.028828 -0.012884
2380 -4.60891458 0.96115437 8.62746336 -0.0008939999999999998 0.022438 -0.016058000000000003
2400 -4.577630490000001 0.9518741100000001 8.59273596 0.002321 0.027745 -0.013906
2420 -4.56206202 0.96713847 8.577167490000003 0.007726999999999999 0.045827 -0.011755
2440 -4.5523305 0.9801661500000001 8.580757950000002 0.006718000000000001 0.051187 -0.019247
2460 -4.58901009 0.99153594 8.53091334 0.007828 0.054405 -0.025652
2480 -4.6108569600000004 0.99019197 8.528519700000002 0.011057 0.056541 -0.029905
2500 -4.66594992 0.9422897400000001 8.4909474 0.005737 0.057633 -0.032080000000000004
2520 -4.70441493 0.90201969 8.45352225 0.004574 0.040576 -0.027794
2540 -4.7904878700000015 0.88914897 8.44902927 0.002321 0.017135 -0.024575
2560 -4.80515382 0.9342063 8.54677611 -0.005243 0.002222 -0.018199
2580 -4.74004485 0.91923624 8.506064610000001 -0.007406 0.001142 -0.012872
2600 -4.722828300000001 0.9003814200000001 8.491545810000002 -0.008492 0.003251 -0.0064730000000000005
2620 -4.6969299 0.8866081800000001 8.491545810000002 -0.005334 -0.005286 -0.005372
2640 -4.7196891 0.9216298800000001 8.510704740000001 -0.003196 0.001076 -2.4e-05
2660 -4.68436329 0.9930368700000001 8.51324553 -0.006344 0.019172 0.00634
2680 -4.70112858 1.0238697 8.50321971 -0.004143 0.037261 0.009537
2700 -4.73674869 0.99707859 8.52627321 -0.007305 0.047916 0.011638
2720 -4.732706970000001 0.9511187400000001 8.500374810000002 -0.006281 0.042569 0.015925
2740 -4.6783693799999995 0.9404945100000001 8.514442350000001 -0.005205 0.043635 0.014863
2760 -4.65172542 0.94603716 8.51054778 0.000139 0.042564 0.011697
2780 -4.6360098 0.9187849800000001 8.53689744 0.00122 0.040451 0.006365999999999999
2800 -4.6071193500000005 0.91834353 8.56264869 0.002249 0.029803 0.00425
2820 -4.593797370000002 0.90756234 8.58465252 0.00011 0.022379 -0.002164
2840 -4.62014703 0.8857056600000001 8.62551117 -0.001019 0.012778 0.002113
2860 -4.645142910000001 0.8777791800000001 8.56413981 -0.004258 0.015938 0.013837
2880 -4.629721590000002 0.8867553300000001 8.53704459 -0.007401 0.02555 0.010598
2900 -4.6011352500000005 0.88450884 8.52417387 -0.012721 0.025581 0.007356
2920 -4.57284321 0.88017282 8.52087771 -0.012659 0.036247 0.004138
2940 -4.66040727 0.8958884400000001 8.58284748 -0.013673 0.044785000000000005 0.000915
2960 -4.662957870000001 0.92523015 8.55306432 -0.010501 0.041566000000000006 0.004146
2980 -4.69872513 0.9638423100000001 8.53240446 -0.013658000000000002 0.052225 0.005179
3000 -4.65966171 0.9906432300000001 8.48151018 -0.016902 0.051137 0.013703
3020 -4.65591429 0.9689337 8.50082607 -0.023342 0.046881 0.017937
3040 -4.60862028 0.9330094800000001 8.55680193 -0.026609 0.031979 0.017933
3060 -4.59169803 0.9392976900000001 8.577765900000001 -0.029858 0.022398 0.018991
3080 -4.584065850000002 0.9324110700000001 8.59991688 -0.028844 0.018104 0.026481
3100 -4.53931263 0.96204708 8.58344589 -0.020318 0.031858 0.042546
3120 -4.56220917 0.9544149000000001 8.61833025 -0.020294 0.050978 0.056409
3140 -4.615654050000001 0.9339120000000001 8.55576207 -0.015998 0.059476 0.058564
3160 -4.625385570000001 0.8909442000000001 8.52642036 -0.007353 0.073338 0.047925
3180 -4.645142910000001 0.91894194 8.54916975 -0.002985 0.090388 0.042592000000000005
3200 -4.58885313 0.9322639200000001 8.537799960000001 0.002445 0.094699 0.025533
3220 -4.58346744 0.95695569 8.56788723 0.003603 0.093715 0.004178
3240 -4.60352889 0.9813629700000001 8.577010529999999 0.013152 0.07878099999999999 0.001059
3260 -4.577630490000001 0.9391505400000001 8.5894398 0.014147 0.057493 -0.004248
3280 -4.57373592 0.8803199700000001 8.60171211 0.0066170000000000005 0.037304 -0.010684
3300 -4.5872148600000004 0.79469829 8.58853728 0.002249 0.017071 -0.008551999999999999
3320 -4.59050121 0.8008393500000001 8.57731464 -0.003095 0.014959 -0.008587000000000001
3340 -4.63481298 0.8586104400000001 8.58224907 -0.004152 0.016031999999999998 -0.009664
3360 -4.70531745 0.8795744100000001 8.606057940000001 -0.001928 0.038387 -0.0075400000000000016
3380 -4.75621173 0.9006757200000001 8.570280870000001 0.006606999999999999 0.047906 0.002121
3400 -4.8298554000000005 0.90457029 8.47657575 0.014133 0.065968 0.007492
3420 -4.86323883 0.90770949 8.458760790000001 0.018515 0.097886 0.013891
3440 -4.77955953 0.8608569300000001 8.386608240000001 0.021745 0.110632 0.020306
3460 -4.80995091 0.8842145400000001 8.41056426 0.019611 0.117005 0.026693
3480 -4.7702792700000005 0.9015782400000001 8.47432926 0.014248 0.114877 0.030931
3500 -4.69513467 0.91459611 8.52537069 0.016362 0.103181 0.023483
3520 -4.66490025 0.96399927 8.565483780000001 0.020659 0.100009 0.013903
3540 -4.631369670000001 0.96744258 8.5604022 0.027017000000000003 0.085094 0.008625
3560 -4.584065850000002 0.9698362200000001 8.549768160000001 0.027021 0.075549 -0.002045
3580 -4.56835023 0.9186378300000001 8.58764457 0.026988 0.06597 -0.004169
3600 -4.62268782 0.88929612 8.58793887 0.03127 0.06702899999999999 -0.0062770000000000005
3620 -4.6473894 0.8631034200000001 8.54034075 0.032375 0.070242 -0.011614
3640 -4.694683410000001 0.8562168 8.53929108 0.014128 0.038378 -0.019178
3660 -4.708162350000001 0.8646043500000001 8.52926526 -0.008401 0.002271 -0.027835
3680 -4.66729389 0.9259757100000001 8.51908248 -0.021294 -0.021107 -0.0311
3700 -4.67657415 0.92836935 8.49363534 -0.026748 -0.034988 -0.018302
3720 -4.750816230000001 0.94528179 8.468188200000002 -0.016075 -0.010618 0.005242
3740 -4.74079041 0.9848062800000001 8.45261973 -0.013917 0.01486 0.025521
3760 -4.801563360000001 0.99408654 8.46474489 -0.021404 0.020174 0.035076
3780 -4.8121974 1.01683593 8.43645285 -0.018204 0.020163 0.035098000000000004
3800 -4.8011121 1.02881394 8.45830953 -0.013836 0.035091000000000004 0.027632
3820 -4.82237037 1.0165318200000002 8.48121588 -0.007329 0.046834 0.015912
3840 -4.798424160000001 1.0186311599999998 8.45112861 0.004565 0.069214 0.003148
3860 -4.83539805 1.05051366 8.454267810000001 0.019525 0.072367 0.001112
3880 -4.88060253 1.02581208 8.49079044 0.02163 0.065968 0.001135
3900 -4.790791980000001 0.92582856 8.57312577 0.016238 0.048959 -0.003154
3920 -4.69109295 0.81430848 8.53419969 0.021587 0.047892 -0.007388
3940 -4.58691075 0.78586929 8.494086600000001 0.019482 0.047925 -0.013812
3960 -4.60457856 0.8381075400000001 8.54273439 0.008655 0.007504 -0.019177
3980 -4.56071805 0.90201969 8.56713186 0.0010960000000000002 -0.01271 -0.019204
4000 -4.59589671 0.97402509 8.52627321 -0.00533 -0.009526 -0.010707
4020 -4.65397191 0.9922913100000001 8.45307099 -0.008506 0.002177 -0.004335
4040 -4.75621173 0.94498749 8.46968913 -0.00632 0.010705 -0.007534999999999998
4060 -4.80635064 0.95711265 8.4047175 -0.005253 0.005396 -0.012862
4080 -4.81564071 0.92702538 8.37627831 -0.002043 0.001149 -0.019244
4100 -4.84767036 0.92552445 8.46445059 0.000125 0.00966 -0.018171
4120 -4.78734867 0.94647861 8.5083111 0.002311 0.025614 -0.013904
4140 -4.76788563 1.00456362 8.477919720000001 0.003412 0.037311 -0.009638
4160 -4.76384391 1.02117195 8.44902927 0.001302 0.043706 -0.008593
4180 -4.79617767 0.95501331 8.42807511 0.000216 0.041571 -0.006461
4200 -4.76728722 0.92642697 8.455768740000002 -0.000866 0.037318 -0.007531
4220 -4.708907910000001 0.8984292300000001 8.47133721 -0.001956 0.0373 -0.002198
4240 -4.738848030000001 0.9307629900000001 8.523428310000002 -0.003014 0.04474 0.0031260000000000003
4260 -4.72837095 0.9767228400000001 8.56743597 -0.003004 0.050053 0.006324000000000001
4280 -4.68824805 0.99782415 8.5316589 0.002268 0.038308 0.008513
4300 -4.6906416900000005 0.98360946 8.52447798 0.001129 0.022333 0.008525
4320 -4.643494830000001 0.9780668100000001 8.54393121 4.8e-05 0.017019 0.006388
4340 -4.60891458 0.9638423100000001 8.592883109999999 7.7e-05 0.017044 -2.1e-05
4360 -4.574785590000001 0.97791966 8.561442060000001 -0.002057 0.006442 -0.010705
4380 -4.58750916 1.00830123 8.5547124 -0.004215 -0.003121 -0.014981
4400 -4.68001746 0.99872667 8.58509397 -0.001019 -0.003137 -0.01389
4420 -4.66235946 0.95276682 8.57506815 0.002225 0.011745 -0.008545
4440 -4.68226395 0.9337550400000001 8.523124200000002 0.001182 0.024502 -0.001091
4460 -4.756662990000001 0.8940932100000001 8.471778660000002 0.001191 0.031937 0.00424
4480 -4.77671463 0.86685084 8.46369522 0.001172 0.03192 0.008513
4500 -4.780756350000001 0.8792703000000001 8.454414960000001 -0.004196 0.021299 0.005285
4520 -4.7865933 0.8886977100000001 8.455768740000002 -0.002057 0.017052 -3.6e-05
4540 -4.74288975 0.91010313 8.478822240000001 0.001177 0.021314 -0.0032240000000000003
4560 -4.704562080000001 0.95816232 8.510106330000001 0.001215 0.030897000000000008 -0.002168
4580 -4.70007891 0.97716429 8.54153757 0.000139 0.033015 0.002095
4600 -4.69364355 1.00396521 8.50666302 0.001201 0.037251 0.007437999999999998
4620 -4.67568144 0.97716429 8.501865930000001 0.000139 0.041503 0.01063
4640 -4.636461060000001 0.93600153 8.547080220000002 -0.000913 0.044702 0.010619
4660 -4.61235789 0.93779676 8.569378350000001 -0.003042 0.046836 0.011669
4680 -4.57853301 0.93451041 8.57671623 -0.009439 0.046863 0.010556
4700 -4.60367604 0.9737209800000001 8.556056370000002 -0.008362 0.044745 0.006294
4720 -4.64633973 0.95980059 8.55935253 -0.007276 0.051125 0.008429
4740 -4.66999164 0.9391505400000001 8.56968246 -0.005133 0.061736 0.016977000000000003
4760 -4.673582100000002 0.90726804 8.541684720000001 -0.006209 0.061731 0.019106
4780 -4.6669995900000005 0.92133558 8.542587240000001 -0.001952 0.058525 0.018071
4800 -4.6407970800000005 0.9369040500000001 8.52866685 -0.000918 0.043637 0.01062
4820 -4.63660821 0.9204330600000001 8.55995094 -0.0062770000000000005 0.02878 0.0009880000000000002
4840 -4.64648688 0.9469298700000001 8.58030669 -0.004172 0.016015 -0.005391
4860 -4.62029418 0.9381008700000001 8.54767863 -0.004138 0.022411 -0.0064670000000000005
4880 -4.63017285 0.96639291 8.52776433 -0.008338 0.036279 -0.0075819999999999985
4900 -4.59769194 0.9607031100000001 8.51324553 -0.007276 0.038393 -0.004372999999999999
4920 -4.65516873 0.9654903900000001 8.57416563 -0.006261999999999999 0.034098 0.003117
4940 -4.673582100000002 0.9351088200000001 8.565483780000001 -0.006248 0.037294 0.003113
4960 -4.689150570000001 0.90651267 8.526116250000001 -0.005143 0.041568 -0.001157
4980 -4.6881009 0.9328623300000001 8.518189770000001 -0.001952 0.036243 -0.004333
5000 -4.68360792 0.90636552 8.50126752 -0.0008939999999999998 0.031987 -0.006456999999999999
5020 -4.703218110000002 0.89978301 8.501865930000001 -0.001971 0.02986 -0.006461
5040 -4.6881009 0.9231308100000001 8.54228313 -0.004152 0.02452 -0.001129
5060 -4.6448388000000005 0.94319226 8.518935330000001 -0.004157 0.026638 0.002073
5080 -4.621491000000001 0.97761555 8.54797293 -0.006291 0.028767 0.004192
5100 -4.641699600000001 0.9668441700000001 8.5604022 -0.006281 0.029837 0.003123
5120 -4.63196808 0.9563572800000001 8.52507639 -0.004133 0.034086 0.0042
5140 -4.617302130000001 0.9361486800000001 8.55156339 -0.004104 0.038356 0.002059
5160 -4.6243359 0.92702538 8.55276021 -0.003023 0.036243 -0.003272
5180 -4.66594992 0.92882061 8.54677611 -0.0031 0.021321 -0.001117
5200 -4.69020024 0.91504737 8.55276021 -0.010554 0.022421 -0.003307
5220 -4.688846460000001 0.89708526 8.52716592 -0.009496 0.017103 -0.006498
5240 -4.667146740000001 0.8786718900000001 8.518788180000001 -0.005224 0.025581 0.000999
5260 -4.641699600000001 0.8714909700000001 8.51668884 -0.00198 0.045767 0.011678
5280 -4.63271364 0.8858626199999999 8.5547124 -0.000889 0.058516999999999986 0.019147
5300 -4.6243359 0.91818657 8.55231876 -0.0008939999999999998 0.055329 0.017013999999999998
5320 -4.6372066200000015 0.9286734600000001 8.54752167 -0.0008939999999999998 0.043658 0.005279
5340 -4.6532263500000015 0.92013876 8.52432102 -0.002009 0.021338 -0.006451
5360 -4.63211523 0.92552445 8.549768160000001 -0.000952 0.017082 -0.008574
5380 -4.641395490000001 0.93195981 8.55545796 -0.0030280000000000003 0.027751 -0.010739
5400 -4.6288288799999995 0.92686842 8.5174344 -0.0040950000000000005 0.030937 -0.007546
5420 -4.60367604 0.92717253 8.52716592 -0.0062380000000000005 0.028814 -0.007558
5440 -4.6363041 0.9228267 8.6068035 -0.003033 0.03199 -0.005403
5460 -4.60322478 0.90022446 8.61488694 0.003378 0.040465 0.00104
5480 -4.64543721 0.86130819 8.573724180000001 0.005526 0.05108 0.008519
5500 -4.63331205 0.8698428900000001 8.537799960000001 0.003412 0.057470000000000014 0.010632
5520 -4.62089259 0.90457029 8.52372261 0.001268 0.05853 0.013821
5540 -4.60457856 0.92507319 8.53869267 0.000192 0.057465 0.014883
5560 -4.605618420000001 0.9630967500000001 8.5433328 0.002321 0.055330999999999984 0.013832
5580 -4.6131034500000005 0.94513464 8.55172035 0.0034020000000000005 0.052157 0.007434
5600 -4.6428964200000005 0.93735531 8.58120921 0.00765 0.043637 0.0032020000000000004
5620 -4.64229801 0.96204708 8.53659333 0.008693000000000001 0.037246 0.002149
5640 -4.62388464 0.9662359500000001 8.53435665 0.008674 0.034046 0.003222
5660 -4.62029418 0.95575887 8.55485955 0.007587999999999998 0.032972 0.00642
5680 -4.6090617300000005 0.90950472 8.59632642 0.00655 0.037245 0.0042710000000000005
5700 -4.604872860000001 0.86819481 8.61144363 0.0044210000000000005 0.036196 0.002121
5720 -4.567898970000001 0.85681521 8.58001239 0.002282 0.034077 0.00104
5740 -4.63615695 0.85188078 8.55620352 0.000149 0.031962 -0.001108
5760 -4.6469381400000005 0.8234415900000001 8.56279584 0.004406 0.031938999999999995 0.001058
5780 -4.674033360000001 0.84095244 8.523124200000002 0.006564 0.042563 0.006401
5800 -4.70037321 0.87852474 8.476870049999999 0.01087 0.059558000000000014 0.014955
5820 -4.71445056 0.9141448500000001 8.49573468 0.009837 0.070201 0.018139
5840 -4.68795375 0.9391505400000001 8.5458834 0.008727 0.063801 0.021344
5860 -4.665194550000001 0.95142285 8.55545796 0.006516 0.044642 0.019216
5880 -4.64034582 0.94468338 8.5692312 0.007578 0.036146 0.011757
5900 -4.58377155 0.96025185 8.577167490000003 0.00866 0.032972 0.005359
5920 -4.61056266 0.98959356 8.565787890000001 0.0076019999999999985 0.034045 0.004282
5940 -4.63570569 0.9392976900000001 8.55007227 0.006555 0.037249 0.003203
5960 -4.58975565 0.9324110700000001 8.533905390000001 0.0033590000000000004 0.038326 0.003179
5980 -4.62553272 0.91070154 8.55995094 0.006555 0.042554 0.008537000000000001
6000 -4.639001850000001 0.87193242 8.61264045 0.003397 0.052153 0.008503
6020 -4.65157827 0.8445429000000001 8.61922296 0.001287 0.056425 0.007414
6040 -4.68166554 0.86909733 8.552161799999999 0.000187 0.047911 0.0063490000000000005
6060 -4.64978304 0.8795744100000001 8.54467677 -0.004138 0.039387 0.010603
6080 -4.64094423 0.90426618 8.505760500000001 -0.005224 0.038313 0.013801
6100 -4.65726807 0.93570723 8.507261430000002 -0.009492 0.038328 0.013771
6120 -4.66954038 0.9692378100000001 8.54063505 -0.008439 0.027701 0.006314999999999999
6140 -4.66175124 0.99153594 8.52941241 -0.005234 0.018145 -0.004333
6160 -4.64918463 1.01040057 8.52911811 -0.000942 0.017091 -0.010711
6180 -4.67327799 1.00725156 8.538398370000001 0.003368 0.022419 -0.01496
6200 -4.64679099 0.99722574 8.55021942 0.004406 0.017085 -0.013878
6220 -4.63526424 0.95575887 8.555006700000002 0.000144 0.026653 -0.005374
6240 -4.6011352500000005 0.9361486800000001 8.5373487 -0.0008990000000000002 0.034105 -0.003255
6260 -4.629427290000001 0.94064166 8.524772279999999 -0.005205 0.02772 -0.00114
6280 -4.65172542 0.91175121 8.514746460000001 -0.009492 0.022413 -0.002231
6300 -4.672983690000001 0.8849601 8.51968089 -0.006281 0.020288 -0.006479
6320 -4.6407970800000005 0.90277506 8.525821950000001 -0.005176 0.031989 -0.003282
6340 -4.64648688 0.94348656 8.53360128 0.000201 0.048985 0.004212
6360 -4.674033360000001 0.9904862700000001 8.51399109 0.005555 0.05535 0.006377000000000001
6380 -4.66011297 0.9891423 8.54603055 0.008765 0.054286 0.003196
6400 -4.649478930000001 0.9952833600000001 8.55531081 0.011937 0.0447 2.6e-05
6420 -4.58645949 0.98105886 8.569525500000001 0.011932 0.037269 -0.006374
6440 -4.59798624 0.97342668 8.55156339 0.008712000000000001 0.030897000000000008 -0.008525
6460 -4.611759480000001 0.95366934 8.58525093 0.0012109999999999998 0.018161 -0.013902
6480 -4.6108569600000004 0.9592021800000001 8.57147769 -0.009549 -0.000981 -0.012884
6500 -4.619391660000001 0.94707702 8.533758240000001 -0.012817 -0.008456 -0.00542
6520 -4.637510730000001 0.9249260400000001 8.542587240000001 -0.008549 0.005322 0.008479
6540 -4.679271900000001 0.8818209 8.57537226 -0.002081 0.037189 0.025575
6560 -4.70202129 0.8702941500000001 8.55007227 0.006569 0.069092 0.032004000000000005
6580 -4.7023254 0.86221071 8.533905390000001 0.014094999999999996 0.07972699999999999 0.029907
6600 -4.72627161 0.9023238000000001 8.51534487 0.015213999999999997 0.07977000000000001 0.018164
