time Ax Ay Az Gx Gy Gz
3060 -1.3421060999999999 9.78605379 -0.01362609 -0.002062 0.011742 -0.004302
3080 -1.36366848 9.71495091 -0.02889045 -0.006344 0.008562 -0.004328
3100 -1.3192095600000002 9.73560096 -0.11795544000000001 -0.008506 0.001116 -0.0054020000000000006
3120 -1.3192095600000002 9.76659075 -0.06511878 -0.003167 0.004285 -0.003232
3140 -1.3882131 9.73410984 -0.06646275 4.3e-05 0.009587 -1.2e-05
3160 -1.36501245 9.75640797 -0.03577707 -0.004215 0.011733 -4.4e-05
3180 -1.34166465 9.768533130000002 0.0287433 -0.006324000000000001 0.02025 0.003135
3200 -1.3488455700000002 9.73500255 0.06870924 -0.011616 0.036222 0.009486
3220 -1.39464846 9.74817738 0.09475478999999999 -0.021069 0.068217 0.008311
3240 -1.4379105600000002 9.79338186 0.12244842 -0.032641 0.099172 0.00285
3260 -1.4223420900000001 9.8242245 0.11616021000000001 -0.046328 0.130152 -0.0069
3280 -1.4287774500000001 9.80445735 0.046107 -0.058953 0.164306 -0.012373
3300 -1.3979446199999999 9.77437008 0.01826622 -0.065359 0.165385 -0.010282
3320 -1.43566407 9.80131815 0.03143124 -0.05685800000000001 0.162143 -0.005946
3340 -1.39150926 9.81643536 0.04955031 -0.05372 0.15040499999999998 -0.003773
3360 -1.39509972 9.752219100000001 0.0 -0.047366000000000005 0.136547 -0.006915
3380 -1.3620204000000002 9.7345611 0.01197801 -0.046386 0.115247 -0.009017
3400 -1.3500423900000003 9.787544910000001 0.04745097 -0.044377 0.089664 -0.006834000000000001
3420 -1.29091752 9.7869465 0.01631403 -0.037067 0.05979 -0.001404
3440 -1.27534905 9.75640797 0.01511721 -0.023337 0.038397 0.008334000000000001
3460 -1.2998936700000001 9.80191656 -0.06945480000000001 -0.002091 0.026571 0.017043
3480 -1.1915225999999999 9.89712261 -0.20671632 0.021232 0.001954 0.025783
3500 -1.0415375100000002 9.976750379999999 -0.23785326 0.041267 -0.04501 0.031324
3520 -1.06892703 9.83814489 -0.1502892 0.053887 -0.087657 0.029331
3540 -1.2175681500000002 9.76599234 -0.12649014 0.061303 -0.105767 0.022996
3560 -1.3723503300000002 9.75865446 -0.07708698000000001 0.060265 -0.108921 0.013379
3580 -1.52262972 9.79038981 -0.02634966 0.050735 -0.099274 0.006891
3600 -1.53670707 9.77392863 0.03622833 0.038004 -0.091738 -0.0017530000000000002
3620 -1.48505742 9.723632760000001 0.07679268 0.029503 -0.08955700000000001 -0.007156999999999998
3640 -1.47907332 9.656718750000001 0.13501503 0.024197 -0.091635 -0.015737
3660 -1.4862640500000002 9.71000667 0.16420959 0.015624 -0.109676 -0.025388
3680 -1.4937392700000003 9.77003406 0.23875578 0.011333 -0.123475 -0.033946
3700 -1.51664562 9.696390390000001 0.32048288999999996 0.013452 -0.123496 -0.030726
3720 -1.5476354099999998 9.63815823 0.37242684 0.021954 -0.114006 -0.013587
3740 -1.6122931200000001 9.617645520000002 0.40940073 0.027288 -0.100232 0.000319
3760 -1.6368475500000002 9.61525188 0.43470072 0.034818 -0.077921 0.008889
3780 -1.6847497800000002 9.63935505 0.48483963 0.043449 -0.05028 0.015323
3800 -1.6018160399999999 9.727674480000001 0.44307846000000006 0.042478 -0.021544 0.022757
3820 -1.4648586300000002 9.784248750000001 0.50250744 0.034033999999999995 0.007214 0.031207
3840 -1.42428447 9.83245509 0.49143195 0.024619 0.050915 0.033222
3860 -1.38911562 9.860747130000002 0.40101318 0.010918 0.084004 0.028811
3880 -1.41396435 9.77677353 0.32423030999999997 0.000379 0.103254 0.019098
3900 -1.5060213900000003 9.76060665 0.17124336 -0.011261 0.111868 0.006187
3920 -1.4995860300000001 9.854910180000001 -0.02095416 -0.02822 0.123697 -0.006765
3940 -1.46709531 9.82930608 -0.09729558 -0.039922000000000006 0.12589 -0.012191
3960 -1.40198634 9.775723860000001 -0.15148602000000003 -0.046343 0.121651 -0.01223
3980 -1.35752742 9.79233219 -0.20582361000000002 -0.048582 0.100345 -0.010082
4000 -1.34255736 9.72168057 -0.24444558 -0.047563 0.084383 -0.015395
4020 -1.1560496400000002 9.67827132 -0.24788889 -0.048678 0.067368 -0.021791
4040 -0.9466355700000001 9.639953460000001 -0.14325543000000002 -0.044468 0.056692 -0.019611
4060 -0.88615692 9.78185511 -0.050590170000000004 -0.033823 0.057695 -0.013129
4080 -0.91310499 9.848621970000002 0.00777933 -0.021064 0.063978 0.0029760000000000003
4100 -1.04452956 9.84398184 0.050295870000000006 -0.0051140000000000005 0.072363 0.023372
4120 -1.13957865 9.878405129999999 0.0145188 0.007626000000000002 0.080751 0.045883
4140 -1.1918169 9.94426947 -0.00793629 0.021486 0.085999 0.053451
4160 -1.25664138 9.924060870000002 0.06002739000000001 0.028954 0.08279 0.050303
4180 -1.3524360300000002 9.857755080000002 0.10912644 0.029997000000000006 0.068972 0.041782
4200 -1.45108539 9.80535987 0.1790325 0.026787 0.05412 0.028960000000000007
4220 -1.5304188600000002 9.755368110000001 0.14804271000000002 0.010788 0.040387 0.01391
4240 -1.5919373700000001 9.76149936 0.1130112 -0.005162 0.037307 -0.001152
4260 -1.6103507400000001 9.74488122 0.03981879 -0.020103 0.026745 -0.010857
4280 -1.5224825700000002 9.74698056 -0.04969746 -0.030762 0.021486 -0.018402
4300 -1.4471908199999999 9.77302611 -0.07679268 -0.037163 0.016203 -0.023781
4320 -1.39031244 9.711350640000001 -0.04371336 -0.038206 0.016228 -0.02913
4340 -1.33866279 9.64279836 -0.03592422 -0.025475 0.009754 -0.019418
4360 -1.28613024 9.6392079 0.00373761 -0.003181 0.005333 0.001039
4380 -1.2798420300000002 9.676181790000001 0.12065319 0.022347 0.006237 0.019376
4400 -1.3624618499999999 9.71839422 0.18336852 0.04143 -0.004547 0.035547
4420 -1.4244414300000001 9.687551580000001 0.2604555 0.053070000000000006 -0.014222 0.047391
4440 -1.4994290700000001 9.723927060000001 0.28500993 0.058361 -0.021706 0.049574
4460 -1.5790666500000001 9.80476146 0.31569561 0.054084 -0.023822 0.049547
4480 -1.6102035900000002 9.87242103 0.32991030000000005 0.040335 -0.006691 0.039815
4500 -1.53745263 9.89801532 0.35535744 0.019184 0.022197 0.026811
4520 -1.46694816 9.847268190000001 0.320787 -0.002994 0.053245000000000015 0.007388
4540 -1.4862640500000002 9.81209934 0.18351567000000002 -0.023054 0.085333 -0.007748
4560 -1.4147099099999998 9.812246490000001 0.060321690000000004 -0.039961 0.111002 -0.018581
4580 -1.3708494 9.76913154 0.01047708 -0.051533 0.138774 -0.027243
4600 -1.3605194699999998 9.71928693 -0.030832830000000002 -0.05781 0.16437100000000002 -0.029456
4620 -1.40542965 9.67857543 0.0022464900000000003 -0.058795000000000014 0.182484 -0.029487
4640 -1.43776341 9.64265121 0.02694807 -0.054528 0.189896 -0.021989
4660 -1.4043799799999999 9.641003130000001 0.0230535 -0.043921 0.183437 -0.014429
4680 -1.4022806400000003 9.64638882 0.09385227000000002 -0.022747 0.16305899999999998 0.0017690000000000004
4700 -1.39285323 9.67527927 0.16555356 -0.000487 0.140572 0.011567
4720 -1.35977391 9.74488122 0.22318731000000003 0.017516 0.110681 0.011731
4740 -1.30438665 9.820182780000001 0.22632651000000004 0.021591 0.070177 0.013948
4760 -1.2237092100000002 9.88903917 0.19863287999999998 0.022505 0.037146 0.015065
4780 -1.14706368 9.968225490000002 0.14804271000000002 0.016008 0.009497 0.008645
4800 -1.0593426599999998 9.998459910000001 0.11047041 0.010602 -0.01389 0.00116
4820 -1.01833686 9.937088549999999 0.07170129 0.010549 -0.031974 -0.005226
4840 -0.97282827 9.91956789 -0.01078119 0.008415 -0.037271 -0.010576
4860 -0.9789595200000001 9.84262806 -0.03367773 0.009506 -0.034071 -0.012709
4880 -1.03479804 9.863592030000001 -0.06675705 0.0040950000000000005 -0.047913 -0.009524
4900 -1.15454871 9.803711790000001 -0.048049379999999996 0.007267 -0.054316 -0.009494
4920 -1.2752019000000003 9.70087356 -0.03697389 0.009372 -0.061776 -0.010538
4940 -1.39255893 9.66270285 0.006141059999999999 0.013644 -0.061787 -0.011576
4960 -1.50856218 9.66509649 0.06167547 0.015778 -0.059672 -0.009427
4980 -1.6284600000000002 9.69398694 0.13546629000000002 0.014716 -0.05542 -0.006236
5000 -1.65301443 9.67317993 0.19279593 0.014653 -0.061842 0.00125
5020 -1.6733701800000003 9.703571310000001 0.21959685 0.015687 -0.06611900000000001 0.0044670000000000005
5040 -1.7052526800000003 9.75685923 0.2633004 0.020021 -0.051221 0.004478
5060 -1.68145362 9.79562835 0.2718351 0.02536 -0.046991000000000005 0.007715
5080 -1.6407421200000003 9.81718092 0.20866851000000003 0.025341 -0.048069 0.010921
5100 -1.55107872 9.72856719 0.18845991 0.022179 -0.041658 0.008754000000000001
5120 -1.5070612500000002 9.75836016 0.14729715000000002 0.013701 -0.032027999999999994 0.005478
5140 -1.4424035400000002 9.751326390000001 0.11226564 0.009439 -0.029887 0.006514
5160 -1.41456276 9.73410984 0.10657584 0.007382 -0.017079 0.00221
5180 -1.45213506 9.752670360000002 0.10028763 0.004258 -0.00745 -0.005302
5200 -1.43581122 9.799375770000001 -0.00329616 0.008535 -0.004274 -0.004208
5220 -1.3690541699999998 9.79173378 0.0038945700000000004 0.009621 -0.001078 -0.005273
5240 -1.32894108 9.75865446 0.07918631999999999 0.00433 0.00959 -0.004255
5260 -1.3398596100000002 9.747883080000001 0.10059174 -0.005234 0.019206 -0.003266
5280 -1.31366691 9.80595828 0.05254236000000001 -0.008415 0.0256 -0.00116
5300 -1.33521948 9.70926111 0.07693983000000001 -0.009468 0.033044 0.003096
5320 -1.36097073 9.70626906 0.051796800000000004 -0.015768 0.053315 0.0008900000000000002
5340 -1.30543632 9.764942670000002 0.10852803000000001 -0.018921 0.06504 0.001921
5360 -1.3019930100000001 9.80505576 0.12139875000000001 -0.018892 0.073553 0.004047
5380 -1.3208576400000003 9.81823059 0.11346246 -0.016763 0.07778600000000001 0.009397
5400 -1.3245952500000002 9.808351920000002 0.05703534 -0.017838999999999997 0.07672000000000001 0.010459
5420 -1.3320802800000002 9.81449298 0.08876088000000001 -0.022102 0.0778 0.010428
5440 -1.34719749 9.76284333 0.08786817 -0.023164 0.080991 0.012553
5460 -1.30064904 9.752523210000001 0.02110131 -0.02105 0.076722 0.012573
5480 -1.2467529000000002 9.7490799 0.04355640000000001 -0.02214 0.06927799999999999 0.010439
5500 -1.2656175300000003 9.8043102 0.04056435 -0.022169 0.056520000000000015 0.004046
5520 -1.27190574 9.819731520000001 0.038621970000000005 -0.018978 0.045891 -0.004464
5540 -1.28312838 9.828266220000001 -0.01886463 -0.020016 0.04592 -0.010881
5560 -1.25664138 9.8213796 -0.04146687000000001 -0.026365 0.054477 -0.014141
5580 -1.2849236099999999 9.848170710000002 -0.062273880000000004 -0.03379 0.06302999999999999 -0.015272
5600 -1.2816372600000001 9.78844743 -0.07784234999999999 -0.045458 0.075862 -0.017506
5620 -1.26711846 9.75716334 -0.032186610000000004 -0.05296 0.068432 -0.017549000000000002
5640 -1.24301529 9.77991273 0.022749390000000005 -0.045525 0.06201 -0.016421
5660 -1.20978882 9.81554265 0.006141059999999999 -0.041282 0.05879 -0.014251
5680 -1.3132156500000003 9.736954740000002 0.03307932 -0.037096 0.043849 -0.010998
5700 -1.36307007 9.736954740000002 0.09340101 -0.026489 0.032085 -0.008772
5720 -1.42159653 9.77692068 0.14385383999999998 -0.021136 0.036328 -0.008740000000000001
5740 -1.4684490900000002 9.79323471 0.14041053 -0.02005 0.041646 -0.007670999999999998
5760 -1.4892561 9.79877736 0.12424365 -0.015719999999999998 0.05548 -0.007658
5780 -1.5060213900000003 9.75895857 0.12708855 -0.017873 0.052287 -0.006601
5800 -1.5182937 9.771682140000001 0.1761876 -0.011529 0.043725 -0.002273
5820 -1.4688905399999999 9.77092677 0.19594493999999998 -0.006205 0.044759 0.000968
5840 -1.4169564000000001 9.80626239 0.20133063 -0.001942 0.04474 0.002066
5860 -1.33073631 9.82751085 0.23216346000000002 0.0044740000000000005 0.048974 0.003173
5880 -1.36261881 9.78215922 0.21255327 0.009808 0.046834 0.001077
5900 -1.4003382600000003 9.74279169 0.16181595000000001 0.004454 0.04153 -2.2e-05
5920 -1.4518309500000002 9.73860282 0.19549368000000003 -0.004076 0.040503 -0.002217
5940 -1.4606599500000002 9.71763885 0.15732297 -0.009372 0.0448 -0.006532
5960 -1.43910738 9.68606046 0.10747836000000001 -0.010415 0.046947 -0.009747
5980 -1.43626248 9.74143791 0.19369845 -0.015768 0.044827 -0.007645
6000 -1.4296799699999998 9.77871591 0.21854718 -0.022184 0.037409 -0.011953
6020 -1.3823761500000002 9.78605379 0.21420135 -0.014735 0.033122000000000006 -0.011896
6040 -1.40078952 9.76284333 0.24324876 -0.009453 0.023508 -0.00971
6060 -1.38776184 9.740093940000001 0.19474812000000002 -0.003062 0.023477 -0.007529000000000002
6080 -1.3687500600000002 9.759556980000001 0.26210358 0.0033350000000000003 0.028755000000000006 -0.001082
6100 -1.4218908300000002 9.740093940000001 0.29084688000000003 0.005469 0.034053 0.004267
6120 -1.45467585 9.70806429 0.25940583 0.00755 0.028693 0.010698
6140 -1.46216088 9.76554108 0.24624081 0.012841 0.021209 0.012881
6160 -1.40378157 9.73336428 0.24324876 0.01495 0.014815 0.011836
6180 -1.3668076800000002 9.771829290000001 0.21959685 0.016046 0.01908 0.009702
6200 -1.41215931 9.77302611 0.26061246000000005 0.012855000000000002 0.015916999999999997 0.004342
6220 -1.4310239400000002 9.78634809 0.28665801 0.008597 0.012758 -0.001025
6240 -1.4349185100000001 9.80416305 0.22752333 0.001206 0.024523 -0.006431999999999999
6260 -1.3986901800000002 9.831258270000001 0.18172044 -0.005152 0.03095 -0.00969
6280 -1.43611533 9.76688505 0.11316816 -0.006205 0.032027 -0.011835
6300 -1.44748512 9.763598700000001 0.09774684000000002 -0.001923 0.03733 -0.009675
6320 -1.44898605 9.74174202 0.08457201 -0.001942 0.037313 -0.0054020000000000006
6340 -1.4284831500000004 9.72587925 0.09445068 0.00443 0.038326 0.002118
6360 -1.3900083300000001 9.72662481 0.1212516 0.008669 0.036164 0.006423999999999999
6380 -1.42114527 9.688306950000001 0.21450546 0.016142 0.041447000000000005 0.010742
6400 -1.4314752 9.70716177 0.25193061 0.020414 0.04568 0.013971
6420 -1.4688905399999999 9.72018945 0.27991854 0.022519 0.040342 0.015061
6440 -1.5015284100000001 9.73844586 0.28051695 0.020323 0.02544 0.013996
6460 -1.5178424400000001 9.743684400000001 0.2817137700000001 0.019261 0.024387 0.011854
6480 -1.52054019 9.763598700000001 0.25880742 0.015046 0.029754000000000006 0.005408
6500 -1.4780236500000004 9.80505576 0.27078543 0.010793 0.02766 4e-05
6520 -1.43850897 9.78634809 0.30716091 0.00755 0.018083 3e-05
6540 -1.41920289 9.81164808 0.23875578 0.0064730000000000005 0.014896 -0.001042
