time Ax Ay Az Gx Gy Gz
1200 -10.968296130000002 -7.6609233 4.70247255 0.7749659999999999 5.886371 -0.851366
1220 -10.01223315 -2.28439584 0.39562748999999997 3.011239 3.3759019999999995 -0.755617
1240 -5.38744599 -1.03195314 2.13890373 1.631632 4.166273 1.252673
1260 -2.7770246100000002 -0.09430353000000001 4.57628652 0.793158 7.3472490000000015 0.366798
1280 0.57569985 2.24847162 5.4600498 1.04014 4.763621 -4.0196260000000015
1300 0.7295795100000001 6.12496179 0.62001162 -2.172627 2.582912 -0.418001
1320 2.3185248300000003 10.14395202 -1.8257489100000002 1.745526 0.775983 0.7674989999999999
1340 5.35271859 10.31519538 -5.511091230000001 -2.548309 4.953206 1.755511
1360 9.20510559 10.71665982 3.43640376 -2.865313 5.61516 0.06358899999999999
1380 18.16247925 52.16217345 -15.89110128 -0.399623 6.399971 -2.262804
1400 6.1343892 21.938681790000004 14.891786009999999 0.18533 6.933547999999999 -5.131851
1420 -2.3712143400000003 5.779777320000001 3.17190654 -2.451432 -3.307201 -4.115926
1440 1.57876254 3.85613442 7.96239441 -5.606308 -5.312906 -0.6391020000000001
1460 0.50475393 -2.18291139 4.890628350000001 -1.111563 2.49497 -0.391248
1480 1.83877659 -2.42705286 6.167625480000001 -0.5731890000000001 0.428898 -0.466025
1500 7.784411580000001 10.18212273 6.424039260000001 -0.698121 -1.145698 -0.5941350000000001
1520 12.223132470000003 23.99240529 5.99143788 0.7042430000000001 0.414179 -0.5564279999999999
1540 12.49092585 26.463024360000002 6.1628382 2.242578 0.095953 -0.364745
1560 35.65510227 5.644762290000001 -19.968029370000004 0.554679 -0.879875 0.573296
1580 14.20366356 6.9907629600000005 -16.179858630000002 0.17421 -0.740992 1.335307
1600 6.743031030000001 9.0901422 -7.942637070000001 3.102031 -0.945918 1.558983
1620 3.76152678 8.79450804 -2.0272365 4.2843550000000015 -1.283833 1.655269
1640 3.9941415000000005 3.4244257500000006 -6.0079088700000005 3.83873 -2.103937 1.469473
1660 4.12900938 -1.68190488 -3.54388212 3.891898 -2.421628 0.951096
1680 4.81653342 -5.3132039099999995 2.1713846400000003 4.507435 -2.458613 1.4073
1700 4.0978822500000005 -7.12204038 1.93068648 2.637316 -1.966573 3.05576
1720 5.0265459 -2.9226736800000004 -2.0013381 1.7893 -2.034136 3.902365
1740 6.420448800000001 5.51273931 -3.40526682 1.631848 -3.100451 2.967937
1760 7.582031280000001 17.41718412 0.91339929 1.360117 -3.991629 1.759022
1780 4.024081620000001 18.85149441 0.72733302 -0.028677 -5.895696 1.203763
1800 7.37411814 24.73695486 -3.2656116600000002 -2.536096 -6.793073 0.8177939999999999
1820 14.468317740000002 29.94762465 -8.95003578 -4.176508 -5.019033 0.819017
1840 12.70617687 23.110142940000003 -5.53758804 -3.561319 -1.147756 0.270356
1860 9.18190494 20.95702452 -2.09519037 -2.215432 2.349008 0.569037
1880 6.78838266 14.246621550000002 -5.07175038 -1.499322 4.326636 0.362133
1900 6.4349676 8.813068560000001 -5.84594577 -0.858466 4.686314 -0.628366
1920 4.75097319 1.67831442 -5.4890874 -0.5873109999999999 4.649009 -1.65619
1940 2.7634083300000003 -6.295753889999999 -0.93750246 0.961161 3.815062 -0.909368
1960 -3.81406914 -9.50164227 2.7442395900000003 1.816126 3.2016560000000003 1.49448
1980 -6.937475040000001 -7.24912893 6.14995767 0.748258 3.876323 2.864162
2000 -7.09748595 -1.56933513 3.22534161 0.7857770000000001 3.573938 0.133368
2020 -1.9576247400000002 3.81557007 2.9464727400000004 3.376872 2.217318 -3.042914
2040 1.7788963500000001 6.49798704 1.6735173300000001 -0.749958 1.141308 -0.780094
2060 4.440967379999999 7.544311830000001 -1.4293758600000002 -1.890121 4.499376 0.127378
2080 11.54399598 7.8044730300000005 -3.306470310000001 -2.931139 8.123314 -1.067059
2100 12.717703620000002 6.00955695 2.50533666 -3.467305 5.837236 -2.998152
2120 13.78588509 27.28315998 -9.15631065 -1.747634 4.912081 -4.36296
2140 8.111928240000001 26.986485960000003 -9.688002840000001 -1.162953 0.498914 -3.07456
2160 -8.475221970000002 14.02194312 -2.6241946200000004 0.932491 -3.647402 -0.566721
2180 -1.87395525 6.80694318 18.74866599 -2.0727740000000003 1.244578 -0.949699
2200 -1.95314157 -0.060920100000000005 10.46997756 -1.594282 -2.2894 -1.515464
2220 2.0872638900000005 6.024075750000001 9.39461517 -1.549847 -2.262084 -0.926598
2240 6.104753189999999 13.07216835 10.335708090000002 -0.6110979999999999 0.974613 -0.506514
2260 7.115300909999999 22.16366433 5.55315651 1.097854 -0.510949 -0.514037
2280 33.28343667 21.53377404 -1.0629429300000002 0.8411489999999999 -0.996034 0.336164
2300 23.294109870000003 11.650424670000001 -15.33546288 0.769217 -0.007222 1.669672
2320 12.72234375 4.82057514 -11.60417052 3.170568 -0.396545 1.576918
2340 8.46878661 4.92191244 -0.6623712000000002 4.721314 -0.8128850000000001 1.518849
2360 2.5503939900000003 7.19628246 1.11623085 3.839301 -2.642201 1.277887
2380 3.8549376 1.4299742700000002 -6.88567824 3.054491 -2.718786 0.864442
2400 5.006484449999999 -5.494924350000001 -1.66693482 4.388388 -3.25652 0.982339
2420 6.327342090000001 -7.836806790000001 1.8745536600000001 3.349478 -1.841456 2.585216
2440 3.4703856 -5.3670902400000005 1.37159496 2.245757 -1.542399 4.676179
2460 2.4043034700000003 2.16988371 -8.97234372 2.441422 -2.6216310000000003 3.735689
2480 4.54290309 12.1671468 -3.2669556300000004 0.8677530000000001 -4.42815 2.390666
2500 4.65172542 17.342490780000002 0.02080701 -0.793343 -6.456797 1.524949
2520 5.570363250000001 21.93208947 -0.18935262 -2.629444 -7.058035 1.623989
2540 16.479230400000002 28.510459650000005 -2.83854312 -3.800584 -6.560657000000001 1.334229
2560 20.440439730000005 24.094939410000002 -6.402633840000001 -3.576243 -3.246329 0.544269
2580 16.298706780000003 18.62651187 -5.949078300000001 -1.84644 2.024203 0.7557649999999999
2600 8.627757660000002 18.213520680000002 -7.853120820000001 -1.005957 4.866666 1.2814219999999998
2620 10.05264054 11.24087679 -5.43100239 -0.818767 5.730185 -0.105997
2640 8.81756154 6.7617386999999995 -3.65719743 -0.566669 5.099243 -1.047736
2660 6.58106793 1.10350728 -0.5417278200000001 0.07281900000000001 3.207345 -1.609139
2680 0.8827136099999999 -2.42031339 3.4269763500000003 2.273944 1.898325 0.158729
2700 -9.52379325 -5.58204696 9.3039021 0.527029 4.476297 1.403725
2720 -15.59905758 -6.645431340000001 7.76195649 3.125194 2.95272 -1.851343
2740 -7.60479048 -0.45804852 7.243586280000001 0.691847 4.746467 -3.690888
2760 -2.29443147 3.44418309 1.3823761500000002 -0.694084 2.408087 -0.072027
2780 2.0868126300000003 3.57920793 -2.07947475 -1.129049 2.877057 1.040625
2800 8.144114850000001 -0.38335518 -3.71512548 -3.484379 7.259473 -0.612617
2820 14.56021782 3.14196642 -3.5717229000000006 -4.202047 5.922853 -2.992711
2840 12.932807490000002 13.010492880000001 2.7351162900000006 -1.440626 4.086823000000001 -4.179229
2860 19.89797616 39.572313750000006 -14.726673900000002 -0.539466 -4.664488 -3.345599
2880 -3.6546468300000003 19.35924039 3.1073861700000003 -1.4067610000000002 -0.4015 -1.469571
2900 -0.9397489500000001 8.5752153 1.7890791300000002 -1.446593 1.031409 -0.6651779999999999
2920 -0.5468094 1.12101813 13.535749710000001 -1.13232 -1.339611 -1.274172
2940 -0.45953963999999997 0.70159158 7.294333409999999 -0.91151 -0.7312850000000001 -0.414559
2960 4.006413810000001 11.75266449 11.60402337 -0.148882 -0.038527 -0.6248319999999999
2980 5.69895273 24.00483456 7.699839570000001 0.27933600000000003 -1.024789 -0.509482
3000 24.22547127 23.530619160000004 0.42915807000000006 -0.08286900000000001 -1.212535 0.13450299999999998
3020 23.29380576 11.299697550000001 -14.633871300000001 0.316702 -0.34520100000000004 1.600715
3040 14.483130840000001 4.37659416 -9.7695828 3.585882 -0.972679 1.172496
3060 7.6788854099999995 3.89010645 -0.38335518 3.523183 -1.231969 1.333692
3080 4.31657658 5.41169631 0.053140770000000004 2.849375 -2.666328 0.977242
3100 4.95544302 3.3133569300000003 -5.690270880000001 3.794745 -2.804264 0.819516
3120 5.2001829 -3.6411777 -2.36762388 4.518255 -2.518884 1.551663
3140 6.87969414 -7.859252070000001 0.9412400700000001 2.782732 -2.361595 2.349051
3160 5.36993514 -6.716230110000001 -1.28178441 1.602432 -2.343228 4.104418
3180 1.7556957000000002 0.8571193200000001 -5.620207860000001 2.097402 -3.671994 3.501759
3200 3.84984621 12.068801550000002 -0.90726804 1.126781 -3.560834 2.121104
3220 5.220391500000001 19.54396269 3.65390127 -0.8114020000000001 -5.192493 1.585159
3240 4.41327375 19.524646800000003 -0.7463448 -2.65439 -6.638373 1.6595970000000002
3260 12.248432460000002 25.15818645 -5.680235250000001 -3.4596370000000003 -6.091491 1.193936
3280 19.132462620000002 25.760383110000003 -7.011422820000001 -3.171632 -2.798807 0.699278
3300 18.88382817 18.4196484 -2.81624499 -2.213477 2.524016 1.023889
3320 13.14371268 19.873274580000004 -3.58848819 -1.607121 4.998479 0.8081050000000001
3340 7.457346180000001 14.329555290000002 -5.71002822 -0.879345 4.934118 -0.24320100000000006
3360 6.034101570000001 10.33705206 -3.55345668 -0.30986 4.759505 -1.557185
3380 7.100330850000001 7.380406350000001 1.12865031 0.330206 3.417611 -1.933418
3400 3.79536147 -1.1999003400000001 3.07116765 2.691318 1.193845 -0.119463
3420 -3.7684134 -8.322391979999999 6.66429597 1.941532 2.869971 1.7478810000000002
3440 -13.56164811 -11.34580455 8.76637296 1.89949 3.74141 -0.6207090000000001
3460 -13.44728313 -2.52015957 3.61947798 2.088804 2.113896 -4.033475
3480 -1.9154123100000002 1.37848158 3.9472889400000004 -1.789396 2.948774 -0.33567600000000003
3500 1.88608041 3.1621750200000003 0.83167218 -0.740237 3.462638 1.050068
3520 3.2359756500000003 2.0796219000000002 -3.26590596 -2.331882 7.857398 0.175537
3540 12.20606307 5.817800879999999 -3.1798330200000002 -3.105633 7.378132000000001 -2.639746
3560 15.6580353 11.66090175 -1.7670753 -0.5657810000000001 5.713889 -3.970104
3580 17.37182268 39.94548615 -19.57164651 -1.378891 -4.73565 -3.469943
3600 3.17220084 20.006347230000006 4.77941238 -2.879403 -2.614371 -1.717372
3620 -5.495375610000001 11.799811350000002 8.85019941 -1.711625 0.619421 -0.504132
3640 -0.5719622400000001 2.26358883 15.2498412 -0.563236 -0.636696 -0.661143
3660 -0.00164808 -0.9190890899999999 7.187306310000001 -0.594037 0.255621 -0.27260100000000004
3680 3.16591263 5.20857045 4.812638850000002 0.41339 -0.075583 -0.902868
3700 8.2020429 20.841462720000003 6.5629488600000006 0.360875 -0.8433430000000001 -0.667242
3720 14.369668380000002 27.159367590000002 2.7554720400000003 -0.695286 -0.719403 0.15523
3740 39.17728467 11.78753904 -27.26595324 0.611872 0.275828 1.352017
3760 17.522259030000004 4.664301840000001 -11.77795467 3.969331 -0.058194 1.519038
3780 7.96523931 4.68779679 -3.99758481 4.731686 -0.777112 1.621425
3800 4.987776780000001 7.471864979999999 -1.25693568 2.919145 -3.5716370000000004 1.40511
3820 4.31942148 5.281468560000001 -6.87266037 2.453162 -4.3555660000000005 1.513955
3840 4.991671350000001 -0.99722574 -1.89371259 3.11653 -4.741946 1.6590200000000002
3860 6.5132514 -7.276665600000001 2.1594066300000003 2.192323 -3.740693 2.485563
3880 6.51400677 -9.449698320000001 2.44950795 1.943689 -0.525904 3.818189
3900 4.76654166 -2.9105485200000003 -1.2590350200000002 2.4580330000000004 -2.778393 2.9647490000000003
3920 3.5067610800000004 6.104753189999999 -10.8947898 0.6047140000000001 -4.345217 2.12594
3940 6.5331657 16.74687663 -1.83413646 -0.770897 -5.3899040000000005 1.633765
3960 4.83075792 18.27729549 -1.4275806300000002 -2.508992 -6.553838000000002 1.439382
3980 11.05810668 21.578076000000003 -2.33184681 -3.231583 -5.640746 1.229134
4000 20.186576549999998 28.040285970000003 -1.4430019500000002 -2.949271 -2.473342 1.166159
4020 21.115240200000002 24.46063659 0.29503575000000004 -2.455237 1.973729 0.8519899999999999
4040 13.245658200000001 22.160064060000003 -7.2889379100000005 -1.819883 5.584053 0.542017
4060 9.67767291 15.80293881 -5.79055851 -0.6698770000000001 6.1479050000000015 -0.53385
4080 8.240517720000001 9.86897772 -4.569547050000001 0.274079 4.542624 -1.373367
4100 8.18362953 6.62776353 -2.89887462 0.6255689999999999 2.990132 -1.847486
4120 5.44852305 0.66222405 1.19242512 1.960589 0.8790040000000001 -0.937081
4140 -0.025594290000000002 -2.64260799 3.8161684800000004 2.95468 1.68425 0.8880129999999999
4160 -7.358696820000001 -5.8844107800000005 3.2855161500000003 3.95213 4.441814 -0.132978
4180 -12.15307926 -6.820412310000001 7.7050781100000005 0.353 4.808826 -3.008605
4200 -9.38263716 -1.20903345 5.954316840000001 0.879353 1.984279 -0.678994
4220 -3.5810031600000003 2.9352500999999998 0.6598304100000001 -1.060297 1.763512 0.531922
4240 0.25611948 3.19076136 -0.42691158 -2.56438 5.977557 -0.779737
4260 5.172342120000001 3.51199962 -6.0596958600000015 -3.4733730000000005 6.177185 -2.492292
4280 12.41173953 2.5177659300000004 -4.80995091 -2.271277 6.041487 -4.229196
4300 19.58886306 21.290074020000002 0.9286734600000001 -1.643376 -0.581493 -3.136351
4320 19.22257728 32.80158909 1.06354134 -2.148337 -6.868618 -2.46632
4340 -5.30032338 13.1534442 -5.64266295 -2.6031310000000003 -0.082791 -1.545634
4360 3.63938247 12.01461111 9.53113113 -0.8923209999999999 -0.250949 -0.405426
4380 0.81490689 1.06309008 14.300811990000001 -0.487231 0.26702600000000004 -0.286824
4400 1.19630988 1.27864521 7.22083689 0.097414 0.29235500000000003 -0.733563
4420 7.879019220000001 12.315189510000002 8.601260850000001 0.859349 -0.782263 -0.656361
4440 5.88500919 22.83292215 4.25879568 0.125033 -1.211371 -0.070213
4460 25.4825541 23.847805890000004 -1.2808818900000003 0.045918 -0.421639 1.237862
4480 25.39334196 13.15329705 -13.10450211 2.569294 -0.455592 1.413628
4500 10.29993102 3.724857 -9.02293389 4.411542 -0.271358 1.429465
4520 6.099818760000001 6.56265456 -1.36590516 3.671557 -2.245129 1.4919870000000002
4540 0.6529437900000001 5.77169388 -5.683982670000001 2.55474 -2.828637 1.328973
4560 5.45001417 1.7488090800000002 -6.54184755 2.910047 -4.064086 1.751781
4580 5.0781857399999994 -4.30265619 -0.38993769 2.749984 -3.4918940000000003 1.855684
4600 6.13484046 -8.31206205 1.77096987 1.121549 -0.555229 4.404279
4620 5.350472100000001 -6.571630710000001 1.3208576400000003 2.156296 -1.754257 4.188716
4640 3.9477402 -0.94498749 -2.13875658 1.001252 -4.412466 2.614837
4660 2.8373463000000005 5.98246173 -7.621850070000001 -0.935491 -5.271823 1.817267
4680 6.664443120000001 15.429913560000001 -0.45594918 -2.134517 -5.715153 1.569109
4700 4.690945800000001 15.96863952 -0.51358293 -2.999898 -5.838418 1.709569
4720 12.385998090000001 21.28199058 -1.9886145300000002 -2.978714 -4.217336 1.225872
4740 24.34237704 25.35277761 -0.9948321 -2.4443650000000003 -1.070117 0.13278
4760 23.34964428 20.56707702 -3.1027460400000004 -2.074163 2.290227 -0.303706
4780 14.76783666 21.702918060000002 -8.426878290000001 -1.824573 5.000141 0.049214
4800 10.075694040000002 17.42122584 -6.15700125 -0.5514220000000001 4.940862 -0.082822
4820 8.920095660000001 10.40949891 -3.6844398000000003 -0.056691 4.295685 -1.138216
4840 7.62529338 4.286930760000001 -1.66244184 1.153152 2.501374 -1.024916
4860 4.64543721 0.14909238 0.7876645200000001 2.712308 2.149534 1.15812
4880 -3.96929277 0.07199559 2.5518949200000005 1.930322 4.620263 1.480641
4900 -7.56481473 -0.8764254 4.438269630000001 2.282862 2.174359 -2.274972
4920 -11.63919222 -6.31775772 8.95991445 -0.201639 2.208078 -1.361948
4940 -8.82863703 -3.5453732400000004 7.056921600000001 -1.317036 1.18375 0.817156
4960 0.01377324 2.9536536600000005 1.13613534 -1.09131 7.020115 -0.372337
4980 4.15341666 2.50593507 -4.44769704 -2.336826 7.702828999999999 -2.454262
5000 10.669807259999999 -0.39697146000000005 -2.70338094 -2.087798 5.418346 -4.133113
5020 15.490088100000001 2.38110282 -2.21763879 -1.471337 4.045645 -4.510539
5040 18.83218833 21.37599981 3.3611120100000003 -3.474364 -4.72199 -3.204724
5060 15.3426438 34.68047877 -13.704903540000002 -1.640972 -2.788635 -1.835617
5080 -6.701260050000001 15.15014217 -9.12472245 -1.199547 0.662288 -0.213258
5100 1.4561767799999998 7.49102391 20.65210029 -1.133211 -0.696375 -0.427903
5120 -1.75689252 -0.47091924000000007 13.618379339999999 -1.0614290000000002 -1.166162 -0.489824
5140 0.43753581 4.2486129 5.636531700000001 0.159523 -0.261064 -0.386316
5160 7.293578040000001 15.151937400000001 8.590038210000001 0.366235 -1.228047 -0.104827
5180 10.14904341 22.5470097 1.24555608 -0.637829 -0.243132 1.146331
5200 29.88041634 13.271399640000002 -1.04063499 1.942027 -0.388636 1.46364
5220 26.152263180000002 9.321569910000001 -11.09582613 4.665307 -0.774014 1.437223
5240 11.633512230000001 5.614076610000001 -8.82744021 3.585942 -2.712861 1.318936
5260 5.82662988 7.246127070000001 -5.17623669 2.907694 -3.123927 1.075444
5280 3.25812663 4.88254491 -2.1029795100000004 4.071768 -3.73657 1.1591360000000002
5300 4.0360596300000005 1.7342902800000002 -4.71385215 3.909594 -2.119698 1.353552
5320 4.93898184 -4.279151430000001 0.46403262 2.029151 -1.568959 2.983705
5340 5.328919530000001 -8.66997009 2.17557351 2.50486 -2.139935 3.632965
5360 3.4545130200000003 -3.6128856600000003 -1.12910157 2.2235240000000003 -3.047107 2.169767
5380 2.8527676200000003 3.7815882300000006 -10.349481330000001 0.472441 -3.958126 1.077662
5400 7.250325750000001 16.33778001 -1.4173978500000002 -1.507529 -4.840622 1.573437
5420 5.03582616 21.11658417 0.75787155 -2.61053 -5.7805040000000005 1.541299
5440 9.26543709 22.7838231 -1.7681249700000001 -2.794744 -4.658718 1.156151
5460 15.230976570000001 26.615098980000003 -5.3411918400000005 -2.222452 -0.691891 0.991628
5480 19.32870186 21.30848739 -2.9181807 -1.7958419999999995 2.665278 1.299022
5500 17.759817990000002 18.11892285 -1.73952882 -1.098667 5.2898809999999985 0.48868
5520 10.28510811 16.82755407 -7.43309586 -0.378398 5.513887 -0.741441
5540 8.50126752 7.77139371 -4.547994480000001 -0.428166 4.035574 -1.834822
5560 7.63263126 4.97280672 -1.5229338300000004 1.2908540000000002 1.447603 -1.622945
5580 5.666314860000001 1.4284831500000004 0.79230465 2.892035 1.451207 0.347354
5600 0.6599775600000001 -0.21180771 3.57875667 3.530233 4.3676330000000005 0.135498
5620 -6.956035560000001 -2.13216426 5.11202043 0.78652 4.577407 -3.320406
5640 -10.96889454 -5.84728974 9.98394111 -1.105809 2.003128 -0.740955
5660 -8.144262000000001 -2.7195478200000003 8.410112999999999 -0.433973 1.320558 1.269665
5680 -1.5828042600000003 2.33425026 2.0787291900000002 -0.724839 7.077887 0.046756
5700 1.58564916 2.63302362 -1.9874177100000001 -2.395119 7.366194 -2.401895
5720 6.27794874 0.89543718 -5.9604579 -1.485208 6.0948970000000005 -3.881943
5740 14.19498171 3.3482412900000003 -6.413709330000001 -0.8697450000000001 3.013014 -3.606639
5760 23.22181017 26.90250255 -8.217464220000002 -2.104977 -6.280362 -2.027731
5780 14.985334170000002 34.56222903 -9.4049451 -3.723354 -1.734246 -1.304584
5800 -4.51820151 10.924877069999999 4.834044270000001 -1.739712 -0.972923 -1.072718
5820 -0.28874754 1.5732297000000002 8.86740615 -0.651605 -1.269318 -0.622494
5840 0.7981416 -0.76760307 16.3864278 0.309336 0.577743 -0.35857
5860 0.37391796 4.88898027 6.4669972499999995 1.458506 -0.415611 -0.426182
5880 5.436397889999999 15.393989340000001 8.74765548 0.110893 -1.578561 -0.140344
5900 6.64887465 21.566853360000003 4.1555061900000005 -0.91249 -0.398674 0.855124
5920 19.77208443 21.29801031 -2.3568525 2.004222 -0.533929 1.2474120000000002
5940 31.59344835 12.11820471 -16.701672150000004 4.88517 -0.632638 1.323209
5960 17.69919219 3.2485422600000002 -7.76614536 3.598871 -2.419004 1.347492
5980 10.645262640000002 1.6759109699999999 -3.87783414 2.467392 -3.328787 1.272388
6000 4.6865999700000005 3.4097598000000002 -0.25985709 3.089996 -3.798091 1.144879
6020 4.87865034 3.3718833900000003 -8.70619842 2.996152 -2.709465 1.513502
6040 4.34262213 -1.619631 -0.84260052 1.022026 -1.953446 3.304039
6060 5.377420170000001 -5.660183610000001 3.75538572 2.270292 -2.595111 3.37981
6080 2.6747847900000004 -7.457346180000001 1.5347548800000002 2.073516 -3.16281 2.196641
6100 3.67934841 -1.42683507 -5.15677365 0.058336 -3.849445 1.696336
6120 4.227511590000001 8.623863089999999 -5.03642457 -1.741695 -4.506273 1.5468030000000002
6140 6.002366220000001 15.6836394 -0.6460571700000001 -2.709533 -4.962369 1.360098
6160 6.402633840000001 18.897003 -1.26247833 -2.950037 -3.705412 1.053432
6180 12.791798550000001 23.199806340000002 -1.6090067700000001 -2.152747 -0.452246 0.675614
6200 23.092926390000002 26.16648768 -5.5351944 -1.612398 2.848875 0.78198
6220 20.97842994 18.07984962 0.7668575100000001 -1.314037 5.0805669999999985 0.006744
6240 13.124112300000002 16.27984215 -4.51131489 -0.426454 4.796992 -0.974798
6260 9.36751995 13.416597450000001 -5.650903350000001 -0.016809 3.210721 -1.842642
6280 7.821532620000001 7.387440120000001 -3.4500298500000004 2.324135 0.314332 -0.966933
6300 6.438558060000001 1.94520528 0.8077161600000001 2.375734 2.0261150000000003 1.145245
6320 1.33253154 -1.04018373 1.41755481 1.001439 5.020204 0.839116
6340 -4.7782155600000005 -0.7707520800000001 4.05491445 2.107096 2.550777 -4.34476
6360 -9.03416634 -4.25580363 4.59678942 -0.8570989999999999 3.058046 -2.094007
6380 -9.88499745 -3.11307597 7.64564913 -0.19445 1.899298 1.254573
6400 -3.36754737 0.84499416 4.371355620000001 0.082646 5.537475 0.683553
6420 0.5321434500000001 3.80897775 -1.1668210200000002 -2.035534 8.454416 -1.792959
6440 5.239108980000001 1.5645478499999999 -6.809042520000001 -2.064622 5.88049 -3.84085
6460 14.366529180000002 2.33184681 -3.0698138700000004 -0.704823 1.907022 -3.424609
6480 11.680659090000002 3.7411710300000003 2.0041830000000003 -1.398278 -5.745793 -2.057663
6500 19.08785655 44.15757642 -23.267465910000002 -3.432711 -0.39323 -1.248724
6520 7.55928189 19.926111239999997 8.608147470000002 -1.980346 -1.329105 -1.301474
6540 -2.7195478200000003 12.84434091 9.09418392 -1.138529 -1.257503 -0.757301
